,NNs_natlang,NNs_distance,NNs_simil,GO ID
44,histone methyltransferase activity h3 k9 specific,1.0050283890420448,0.4987460554001314,GO:0046974
45,h2a histone acetyltransferase activity,1.0050461498602605,0.49874163747786754,GO:0043998
46,histone kinase activity h2a s1 specific,1.005458708129908,0.4986390375160109,GO:0044024
47,histone kinase activity h3 s28 specific,1.0057808141586528,0.49855896164779157,GO:0044022
48,histone acetyltransferase activity h3 k36 specific,1.0063376843390532,0.4984205838357811,GO:0044018
49,activin receptor antagonist activity involved in negative regulation of nodal signaling pathway,1.0074238259707968,0.49815090717895444,GO:0038103
50,h3k27me3 modified histone binding,1.0077936109576697,0.4980591603352218,GO:0061628
51,histone kinase activity h2a s121 specific,1.007941696111716,0.4980224286075899,GO:0072371
52,histone demethylase activity h3 k4 specific,1.0085094577892053,0.4978816485637633,GO:0032453
53,histone kinase activity h3 s10 specific,1.0089271245991238,0.49777813627736617,GO:0044021
54,histone methyltransferase activity h3 k79 specific,1.0090702990256768,0.49774266260616284,GO:0031151
55,histone deacetylase activity,1.0098455757308717,0.49755066363063954,GO:0004407
56,histone methyltransferase activity h2a r3 specific,1.0103422474791415,0.4974277396069972,GO:0070612
57,histone demethylase activity h4 r3 specific,1.0103673938493838,0.4974215176088952,GO:0033749
58,histone acetyltransferase activity h4 k8 specific,1.0107048076920906,0.49733804593017866,GO:0043996
59,histone methyltransferase activity h3 k36 specific,1.011129708751014,0.49723297092609564,GO:0046975
60,transcription coactivator binding,1.011213399145452,0.49721228012148877,GO:0001223
61,nad dependent histone deacetylase activity h4 k16 specific,1.011232921658829,0.4972074538115744,GO:0046970
62,histone acetyltransferase activity h3 k72 specific,1.0119396951402588,0.4970327900063062,GO:0044019
63,histone methyltransferase activity h3 r2 specific,1.0134298460674411,0.49666493320001387,GO:0070611
64,histone kinase activity h4 s1 specific,1.0140436000947224,0.4965135809140224,GO:0044023
65,histone acetyltransferase activity h2a k5 specific,1.0141715592891194,0.49648203768349286,GO:0043999
66,h3k9me3 modified histone binding,1.0141794643299207,0.49648008914274233,GO:0062072
67,cyclin binding,1.0144828128672987,0.4964053272694134,GO:0030332
68,rna polymerase ii transcription corepressor binding,1.0150452365876688,0.49626677448364714,GO:0001226
69,histone acetyltransferase regulator activity,1.0152919659744783,0.4962060172340626,GO:0035034
70,beta catenin binding,1.0162324906913627,0.49597454887610787,GO:0008013
71,bhlh transcription factor binding,1.0171688014422542,0.495744331998894,GO:0043425
72,histone acetyltransferase binding,1.01724874792002,0.4957246849359046,GO:0035035
73,histone demethylase activity h4 k20 specific,1.017493474204206,0.4956645524687245,GO:0035575
74,h2b histone acetyltransferase activity,1.0175373993387953,0.4956537610295247,GO:0044013
75,histone acetyltransferase activity h3 k4 specific,1.017538678570271,0.4956534467575363,GO:0044016
76,histone demethylase activity h3 trimethyl k4 specific,1.0185061080149729,0.49541589001353775,GO:0034647
77,nuclear receptor transcription coactivator activity,1.0185591572131452,0.4954028701247556,GO:0038049
78,tubulin deacetylase activity,1.0187021484677121,0.4953677791243478,GO:0042903
79,h4k20me3 modified histone binding,1.019633690297482,0.49513929422156994,GO:1990889
80,histone methyltransferase activity h3 k4 specific,1.0197503455614925,0.4951106963281638,GO:0042800
81,notch binding,1.0198417780480502,0.4950882840765812,GO:0005112
82,histone kinase activity h3 t6 specific,1.0200506995578063,0.4950370801182873,GO:0035403
83,nad independent histone deacetylase activity,1.0215787898747035,0.4946628867539611,GO:0045129
84,wnt protein binding,1.021593519763877,0.4946592825034384,GO:0017147
85,h4 histone acetyltransferase activity,1.0221287673567214,0.49452834861114014,GO:0010485
86,jun kinase phosphatase activity,1.0221526946521797,0.4945224970619764,GO:0008579
87,histone methyltransferase binding,1.0239210515287915,0.4940904188158124,GO:1990226
88,histone acetyltransferase activity h4 k16 specific,1.023923883137772,0.4940897275492689,GO:0046972
89,histone methyltransferase activity h4 r3 specific,1.0240193773990356,0.49406641614520963,GO:0044020
90,histone demethylase activity h3 dimethyl k4 specific,1.0241754411861865,0.49402832365854127,GO:0034648
91,histone deacetylase inhibitor activity,1.0246978337216912,0.49390085935038186,GO:0046811
92,histone acetyltransferase activity h2b k12 specific,1.0247533955392738,0.49388730608038295,GO:0044015
93,histone acetyltransferase activity h2b k5 specific,1.0251091265747088,0.49380054974687254,GO:0044014
94,histone demethylase activity h3 monomethyl k4 specific,1.0255621108982849,0.49369011921166195,GO:0034649
95,repressing transcription factor binding,1.026099101634213,0.49355927318333986,GO:0070491
96,histone demethylase activity,1.0266011067280463,0.49343701465479956,GO:0032452
97,histone acetyltransferase activity h4 k5 specific,1.0269372350297246,0.4933551876781893,GO:0043995
98,histone kinase activity h3 t11 specific,1.0270749871007472,0.49332166119333565,GO:0035402
99,gamma catenin binding,1.0271457611069363,0.4933044377893888,GO:0045295
100,transcription coactivator activity,1.028285561773576,0.4930272239997502,GO:0001105
101,histone acetyltransferase activity h4 k12 specific,1.0283194915830431,0.49301897662065536,GO:0043997
102,activin activated receptor activity,1.0301328199387918,0.49257860873858983,GO:0017002
103,histone kinase activity h2b s14 specific,1.0305058087277945,0.49248812571806727,GO:0044025
104,alpha catenin binding,1.0306512322568937,0.49245285655901944,GO:0045294
105,prc1 complex binding,1.0308599857686656,0.49240223698706015,GO:0140259
106,dna binding transcription repressor activity,1.0315310568168279,0.4922395828724781,GO:0001219
107,histone methyltransferase activity h4 k20 specific,1.0320322064574132,0.49211818435858923,GO:0042799
108,histone kinase activity h2a t120 specific,1.032113555653562,0.49209848397393474,GO:1990244
109,histone binding,1.0330923408852115,0.4918615745532731,GO:0042393
110,coreceptor activity involved in canonical wnt signaling pathway,1.033392908549974,0.49178886962535273,GO:1904928
111,histone methyltransferase activity h3 r17 specific,1.0336258332605224,0.4917325417708207,GO:0035642
112,mh2 domain binding,1.0343698689284346,0.49155269908059085,GO:0035500
113,lysine acetylated histone binding,1.0347225265821436,0.4914675032766091,GO:0070577
114,mitogen activated protein kinase p38 binding,1.0348453822777572,0.49143783046583317,GO:0048273
115,nad dependent histone deacetylase activity,1.0349526882575044,0.49141191624277175,GO:0017136
116,activin receptor antagonist activity,1.0351811081693232,0.491356762297934,GO:0038102
117,skp1 protein hydroxyproline n acetylglucosaminyltransferase activity,1.0353372872813307,0.4913190586390397,GO:0033830
118,ikappab kinase complex binding,1.0361194869201567,0.491130312549881,GO:0106137
119,nfat protein binding,1.0377317769442442,0.49074172141516437,GO:0051526
120,transcription coregulator activity,1.037992815704966,0.49067886417160317,GO:0001104
121,type i activin receptor binding,1.0384826075392877,0.4905609674085616,GO:0070698
122,histone lysine n methyltransferase activity,1.0386776589643891,0.490514032761796,GO:0018024
123,jun kinase kinase activity,1.0389110615280703,0.49045788159614273,GO:0008545
124,rna polymerase ii transcription coactivator binding,1.0391769663334287,0.4903939268194385,GO:0001225
125,type ii activin receptor binding,1.0396229119206457,0.4902867065061222,GO:0070699
126,n acetylgalactosaminoglycan deacetylase activity,1.0398628109001005,0.4902290461184224,GO:0047375
127,mh1 domain binding,1.040331053208235,0.49011654183647835,GO:0035501
128,beta catenin destruction complex binding,1.0412277062095978,0.4899012476451845,GO:1904713
129,rna polymerase ii repressing transcription factor binding,1.0415292476188902,0.4898288874216895,GO:0001103
130,histone acetyltransferase activity,1.0418017700089677,0.48976350921451495,GO:0004404
131,nf kappab binding,1.0418895094520644,0.4897424642082359,GO:0051059
132,methylated histone binding,1.042316768181696,0.48964000863113627,GO:0035064
133,ga5 3beta hydroxylase activity,1.0425218765256046,0.48959083938970194,GO:0102495
134,peroxisome matrix targeting signal 2 binding,1.0436668192767329,0.4893165512927918,GO:0005053
135,histone methyltransferase activity,1.043920153901514,0.48925590272749225,GO:0042054
136,peroxisome matrix targeting signal 1 binding,1.0441732274303248,0.4891953316779679,GO:0005052
137,mutlbeta complex binding,1.044435403280029,0.4891325978779427,GO:0032406
138,gibberellin a20 carboxyl methyltransferase activity,1.044609162666789,0.48909102935628906,GO:0102119
139,coreceptor activity involved in wnt signaling pathway,1.0453400104587582,0.48891626569985575,GO:0071936
140,precorrin 6a synthase deacetylating activity,1.0460552828796952,0.4887453473850239,GO:0043819
141,4alpha carboxy 4beta methyl 5alpha cholesta 8 en 3beta ol nad p + 3 oxidoreductase decarboxylating activity,1.0468445853601016,0.4885568778169202,GO:0103066
142,atg12 ligase activity,1.047083623660457,0.48849982894781174,GO:0061660
143,transforming growth factor beta receptor inhibitory cytoplasmic mediator activity,1.047537955478833,0.4883914348567678,GO:0030617
144,histone pre mrna stem loop binding,1.047595578136824,0.4883776907302826,GO:0071207
145,nucleosomal histone binding,1.0477900717687605,0.4883313059215385,GO:0031493
146,mrna binding involved in posttranscriptional gene silencing,1.0487032211492147,0.48811364656275236,GO:1903231
147,h3 histamine receptor binding,1.0490109966296801,0.4880403285511166,GO:0031809
148,delta catenin binding,1.0490231176129103,0.4880374415516546,GO:0070097
149,hedgehog receptor activity,1.0494439136510934,0.4879372367007085,GO:0008158
150,n2 acetyl l lysine deacetylase activity,1.0496645040674553,0.48788472358064,GO:0043747
151,ciliary targeting signal binding,1.0498857812124633,0.48783205833474363,GO:1990473
152,mrna 5 utr binding,1.050182803140321,0.4877613832621524,GO:0048027
153,arp2 3 complex binding,1.0502250185705426,0.48775133994668535,GO:0071933
154,tfiib class transcription factor binding,1.0503002965508508,0.4877334318695976,GO:0001093
155,ep2 subtype prostaglandin e2 receptor binding,1.0511940151731438,0.4875209232294824,GO:0031865
156,histone kinase activity,1.0517888282642722,0.48737959103031,GO:0035173
157,tfiiib class transcription factor complex binding,1.0526669745552006,0.4871710863944179,GO:0001154
158,histone threonine kinase activity,1.0531459811193982,0.4870574275750178,GO:0035184
159,wnt activated receptor activity,1.053163993953103,0.48705315451915204,GO:0042813
160,histone butyryltransferase activity,1.0533149682295786,0.48701734291754856,GO:0140069
161,tiggrin receptor activity,1.0536706600106154,0.4869329924569459,GO:0005056
162,nf kappab inducing kinase activity,1.0537292220079213,0.4869191075843508,GO:0004704
163,n acetyl beta alanine deacetylase activity,1.0540171713022761,0.48685084719422556,GO:0050117
164,histone arginine n methyltransferase activity,1.0543028742652103,0.4867831382252645,GO:0016276
165,p tefb complex binding,1.0546178165067122,0.48670852163650213,GO:0106140
166,bat3 complex binding,1.0549288315171144,0.4866348579389581,GO:1904288
167,sumo ubiquitin ligase activity,1.0551766317980646,0.48657618256641255,GO:0140082
168,tfiiic class transcription factor complex binding,1.0552812890436687,0.4865514055573893,GO:0001156
169,cadherin binding,1.0553984015649238,0.48652368282403424,GO:0045296
170,n acetylglucosaminylinositol deacetylase activity,1.0554416889521725,0.48651343668609837,GO:0035595
171,bre binding,1.055577596324565,0.48648127017341997,GO:0042835
172,tubulin n acetyltransferase activity,1.0557617422715264,0.48643769335596443,GO:0019799
173,n3 methylcytosine demethylase activity,1.056091853988456,0.48635959432462905,GO:0103052
174,n acetylglucosaminylphosphatidylinositol deacetylase activity,1.0564204975235538,0.48628186754812586,GO:0000225
175,histone succinyltransferase activity,1.0564541134749486,0.48627391851220214,GO:0106078
176,parthenolide 3beta hydroxylase activity,1.0566919275864988,0.4862176909370607,GO:0102627
177,tfiia class transcription factor complex binding,1.057006044656986,0.48614344260070175,GO:0001092
178,histone glutamine methyltransferase activity,1.057028389835584,0.4861381617003005,GO:1990259
179,mutlalpha complex binding,1.0571761257229384,0.48610324973928876,GO:0032405
180,jak pathway signal transduction adaptor activity,1.0572697996202172,0.48608111594532005,GO:0008269
181,tfiiia class transcription factor binding,1.0578569983283381,0.48594241524670145,GO:0001155
182,histone serine kinase activity,1.057949794942561,0.4859205032394441,GO:0035174
183,cyclin dependent protein serine threonine kinase regulator activity,1.058020556778746,0.48590379561865005,GO:0003751
184,activin receptor activity type i,1.05820608751879,0.48585999529596224,GO:0016361
185,myosin xi tail binding,1.058309643672392,0.4858355510669528,GO:0080115
186,ubiquitin ligase activator activity,1.0584477628658477,0.48580295212726826,GO:0061636
187,transforming growth factor beta receptor cytoplasmic mediator activity,1.058510122122794,0.485788235507325,GO:0005072
188,4alpha carboxy 5alpha cholesta 8 en 3beta ol nad p + 3 dehydrogenase decarboxylating activity,1.0588737137058108,0.4857024466061488,GO:0103067
189,mrna adenine n1 methyltransferase activity,1.0588859660672545,0.4856995562071525,GO:0061953
190,rna binding transcription regulator activity,1.0591290121536134,0.485642227416394,GO:0001070
191,histone pre mrna dcp binding,1.0591595285763569,0.48563503027440075,GO:0071208
192,tfiif class transcription factor complex binding,1.059285708788023,0.4856052735822376,GO:0001096
193,dna binding transcription repressor activity rna polymerase ii specific,1.059458533348253,0.4855645228137743,GO:0001078
194,ubiquitin modification dependent histone binding,1.059569732527606,0.4855383064756688,GO:0061649
195,tfiid class transcription factor complex binding,1.0598382226497434,0.48547501886513006,GO:0001094
196,activin receptor activity type ii,1.05989758334795,0.4854610287831402,GO:0016362
197,tfiih class transcription factor complex binding,1.0603672594250013,0.4853503643224635,GO:0001097
198,anaphase promoting complex binding,1.0605177171451128,0.48531492434120843,GO:0010997
199,endoribonuclease activity cleaving sirna paired mrna,1.0605389732508426,0.48530991793003253,GO:0070551
200,rna polymerase i transcription regulator recruiting activity,1.0606094483798325,0.48529331979248014,GO:0001186
201,scf ubiquitin ligase complex binding,1.0608989745064792,0.4852251431875591,GO:1905761
202,4alpha carboxy 4beta 14alpha dimethyl 9beta 19 cyclo 5alpha cholest 24 en 3beta ol dehydrogenase c4 decarboxylase activity,1.0612449839002915,0.4851436912209233,GO:0102187
203,transforming growth factor beta receptor common partner cytoplasmic mediator activity,1.0612799812960207,0.4851354542196904,GO:0030616
204,transforming growth factor beta receptor pathway specific cytoplasmic mediator activity,1.061316499873222,0.48512685949076884,GO:0030618
205,retinoid binding,1.0614475941714654,0.485096008662747,GO:0005501
206,histone dependent dna binding,1.061533620545617,0.4850757659413454,GO:0099077
207,n1 methyladenine demethylase activity,1.0616303069134985,0.485053016851075,GO:0103051
208,mrna 3 utr binding,1.0617369327246742,0.4850279316083536,GO:0003730
209,transcription factor tfiih holo complex binding,1.0619011490507595,0.48498930245049404,GO:0062058
210,lys48 specific deubiquitinase activity,1.0619066826490158,0.48498800087075666,GO:1990380
211,tubulin tyrosine ligase activity,1.0620981671396221,0.4849429653424891,GO:0004835
212,acetylputrescine deacetylase activity,1.0621345209247874,0.4849344161851957,GO:0047609
213,coreceptor activity involved in wnt signaling pathway planar cell polarity pathway,1.0621551730199505,0.4849295596584697,GO:1904929
214,nodal binding,1.0622238743089922,0.4849134046297854,GO:0038100
215,ikappab kinase activity,1.062559518738974,0.48483449370294485,GO:0008384
216,histone crotonyltransferase activity,1.062994868759979,0.4847321799695401,GO:0140068
217,dna binding transcription activator activity,1.0632197074040333,0.4846793564502209,GO:0001215
218,ep3 subtype prostaglandin e2 receptor binding,1.0632215588816185,0.4846789215124603,GO:0031866
219,rna polymerase iii transcription regulator recruiting activity,1.0633590402747288,0.4846466274075372,GO:0001038
220,promoter specific chromatin binding,1.0636041184136187,0.48458906971398324,GO:1990841
221,histone arginine kinase activity,1.0636833454895067,0.4845704658060317,GO:0018110
222,hedgehog family protein binding,1.0637942481081835,0.4845444263238301,GO:0097108
223,lys63 specific deubiquitinase activity,1.0638494267464311,0.48453147164735577,GO:0061578
224,23s rrna guanine 1835 n 2 methyltransferase activity,1.063900690100126,0.4845194368104442,GO:0052916
225,protein deacetylase activity,1.064533145334957,0.48437100768258995,GO:0033558
226,3beta hydroxy 5beta steroid dehydrogenase activity,1.0648483548833643,0.4842970659976076,GO:0033703
227,rna polymerase ii transcription regulator recruiting activity,1.064894777825941,0.484286178036087,GO:0001137
228,rna binding involved in posttranscriptional gene silencing,1.065298250481982,0.4841915688286805,GO:0150100
229,cyclin dependent protein serine threonine kinase activator activity,1.0653209786279594,0.48418624046724357,GO:0016534
230,ep4 subtype prostaglandin e2 receptor binding,1.0653234301683292,0.4841856657378343,GO:0031867
231,n acetyldiaminopimelate deacetylase activity,1.065360893442132,0.4841768831661179,GO:0050118
232,hsp27 protein binding,1.0654112339793202,0.4841650822598423,GO:0051008
233,mrna methyltransferase activity,1.0656612006974469,0.484106493195671,GO:0008174
234,peroxisome proliferator activated receptor binding,1.0658391734837898,0.4840647872475088,GO:0042975
235,mrna n acetyltransferase activity,1.065874602928675,0.48405648560776915,GO:0106162
236,tfiie class transcription factor complex binding,1.0663098888636589,0.4839545149493223,GO:0001095
237,jun kinase kinase kinase activity,1.0666341554024383,0.48387857976017473,GO:0004706
238,ccr1 chemokine receptor binding,1.0666722924329617,0.48386965057859443,GO:0031726
239,ep1 subtype prostaglandin e2 receptor binding,1.066967287064271,0.4838005933902841,GO:0031864
240,transcription regulator recruiting activity,1.0674073933659718,0.4836976027119103,GO:0001134
241,precorrin 3b c17 methyltransferase activity,1.0674173970846226,0.48369526221949866,GO:0030789
242,urm1 ligase activity,1.0675059092593375,0.4836745546996959,GO:0061667
243,nuclear export signal receptor activity,1.0675513503130962,0.48366392440437656,GO:0008262
244,cxcr4 chemokine receptor binding,1.0675964850164132,0.48365336623797833,GO:0031723
245,histone tyrosine kinase activity,1.0677717313440362,0.4836123759898813,GO:0035400
246,gator1 complex binding,1.0681703322565315,0.48351916880507795,GO:0106080
247,tbp class protein binding,1.0684182202685801,0.4834612218171971,GO:0017025
248,tnfsf11 binding,1.0685109282958507,0.4834395537005227,GO:0038057
249,frizzled binding,1.068516137527991,0.4834383362341393,GO:0005110
250,cxcr5 chemokine receptor binding,1.0685283700701909,0.4834354773514985,GO:0031724
251,deacetylase activity,1.0685916066899135,0.4834206987817012,GO:0019213
252,box h aca snornp complex binding,1.0686261955633751,0.4834126156502902,GO:0062065
253,signaling receptor binding,1.0686754452673974,0.483401106871426,GO:0005102
254,4alpha formyl 4beta 14alpha dimethyl 9beta 19 cyclo 5alpha cholest 24 en 3beta ol 4alpha methyl oxidase activity,1.0691653303219073,0.4832866592851845,GO:0102186
255,inhibin complex binding,1.0691852193886648,0.48328201392016873,GO:0034710
256,receptor signaling complex adaptor activity,1.069292062761498,0.4832570607096837,GO:0030159
257,sumo ligase activity,1.0694037901950988,0.48323096958555495,GO:0061665
258,deubiquitinase activator activity,1.069416975775822,0.4832278906116062,GO:0035800
259,inhibin binding,1.0694331570128655,0.4832241121735265,GO:0048187
260,ubiquitin protein ligase binding,1.069552701297359,0.48319619953293347,GO:0031625
261,ccr7 chemokine receptor binding,1.069590291956849,0.48318742307902657,GO:0031732
262,cd70 receptor binding,1.0697054770439656,0.48316053230348466,GO:0042614
263,transcription cofactor binding,1.0702237420355114,0.4830395766868983,GO:0001221
264,signaling adaptor activity,1.0703316103672085,0.4830144093789076,GO:0035591
265,acetylspermidine deacetylase activity,1.070373770980551,0.4830045733850219,GO:0047611
266,n acetylglucosamine deacetylase activity,1.0703800348758008,0.4830031120639108,GO:0050119
267,hsp90 protein binding,1.070504389733689,0.4829741028120309,GO:0051879
268,basal transcription machinery binding,1.0712682116908288,0.482795996363829,GO:0001098
269,4alpha formyl 4beta 14alpha dimethyl 9beta 19 cyclo 5alpha ergost 24 241 en 3beta ol 4alpha methyl oxidase activity,1.0715981721558165,0.4827190974779371,GO:0102174
270,transcription regulator activity,1.071931032296759,0.48264154762501366,GO:0140110
271,cyclin dependent protein kinase activating kinase regulator activity,1.0719713509509385,0.48263215586501546,GO:0019914
272,myosin phosphatase regulator activity,1.0720864492937345,0.48260534706013236,GO:0017020
273,4alpha hydroxymethyl 4beta 14alpha dimethyl 9beta 19 cyclo 5alpha cholest 24 en 3beta ol 4alpha methyl oxidase activity,1.0721176618068788,0.48259807752808964,GO:0102185
274,procollagen lysine 5 dioxygenase activity,1.072359001404384,0.4825418758633644,GO:0008475
275,ccr6 chemokine receptor binding,1.0724073416663675,0.4825306202572737,GO:0031731
276,retinoid x receptor binding,1.0724861575878348,0.4825122697870751,GO:0046965
277,nuclear import signal receptor activity,1.072660151736337,0.48247176420228194,GO:0061608
278,cyclin dependent protein serine threonine kinase activity,1.0727835460962407,0.4824430422961151,GO:0016537
279,23s rrna guanine 2445 n 2 methyltransferase activity,1.073346474526625,0.48231205555179313,GO:0052915
280,ccr9 chemokine receptor binding,1.0733861815355321,0.48230281888895804,GO:0031734
281,receptor signaling protein tyrosine kinase activator activity,1.0734183374814075,0.48229533901716404,GO:0030298
282,cxcr2 chemokine receptor binding,1.0734264334894035,0.4822934558218608,GO:0045238
283,lamin binding,1.0735875669657795,0.48225597796348235,GO:0005521
284,calmodulin lysine n methyltransferase activity,1.0739084039911766,0.4821813721741659,GO:0018025
285,isg15 ligase activity,1.0739510854781988,0.48217144898064274,GO:0061662
286,costunolide 3beta hydroxylase activity,1.0740928033635544,0.4821385033390506,GO:0102628
287,cyclin dependent protein serine threonine kinase inhibitor activity,1.0742109831512219,0.4821110331219832,GO:0004861
288,type 1d serotonin receptor binding,1.0746082059691486,0.48201872388374756,GO:0031823
289,4alpha hydroxymethyl 4beta 14alpha dimethyl 9beta 19 cyclo 5alpha ergost 24 241 en 3beta ol 4alpha methyl oxidase activity,1.0746156697101361,0.48201698974910345,GO:0102172
290,fat10 ligase activity,1.0746748889945603,0.4820032311108875,GO:0061661
291,ubiquitin calmodulin ligase activity,1.0748156816602534,0.4819705233767111,GO:0050372
292,sirna binding,1.0748426907544295,0.48196424936504073,GO:0035197
293,coreceptor activity involved in epidermal growth factor receptor signaling pathway,1.0750084577022936,0.48192574651349807,GO:0060724
294,basal rna polymerase ii transcription machinery binding,1.0750723006474794,0.4819109192908472,GO:0001099
295,vegf e activated receptor activity,1.0751095589753485,0.48190226664166197,GO:0036330
296,cyclin dependent protein kinase activity,1.0751113374097858,0.4819018536365518,GO:0097472
297,acetylation dependent protein binding,1.0751170253993338,0.4819005327217923,GO:0140033
298,rna polymerase ii transcription cofactor binding,1.0752142910441769,0.48187794596231026,GO:0001224
299,tubulin glycine ligase activity,1.0752688840335747,0.4818652694567272,GO:0070738
300,torc2 complex binding,1.0752865779310885,0.4818611610724761,GO:1904841
301,type 1a melatonin receptor binding,1.075405273829109,0.48183360262692526,GO:0031785
302,sumo binding,1.075808109891595,0.4817400968975996,GO:0032183
303,nad dependent protein deacetylase activity,1.0759141012014697,0.4817155003770308,GO:0034979
304,cenp a containing nucleosome binding,1.076056650918429,0.48168242401169975,GO:0097030
305,n acetylcitrulline deacetylase activity,1.0761852202040958,0.4816525954758973,GO:0043909
306,dna demethylase activity,1.076378122203794,0.48160784844844906,GO:0035514
307,transcription regulatory region dna binding,1.0763793203531782,0.48160757054250897,GO:0000975
308,myosin ii tail binding,1.076502022362369,0.48157911200217973,GO:0032035
309,myosin i tail binding,1.0765686204820593,0.48156366716543064,GO:0032032
310,myosin tail binding,1.076865636817225,0.4814947978688162,GO:0032029
311,ubiquitin ubiquitin ligase activity,1.0771257772393283,0.4814344951845345,GO:0034450
312,intronic transcription regulatory region dna binding,1.077130900558948,0.4814333077086783,GO:0044213
313,3alpha 7alpha 12beta trihydroxy 5beta cholanate dehydrogenase activity,1.077211974427736,0.4814145173005255,GO:0047521
314,23s rrna guanine 745 n 1 methyltransferase activity,1.0773401052163354,0.48138482354860196,GO:0052911
315,dna binding transcription factor activity,1.0774280988449527,0.48136443353009356,GO:0001151
316,cxcr3 chemokine receptor binding,1.0775410112562291,0.4813382718232498,GO:0048248
317,ubiquitin specific protease activity involved in negative regulation of erad pathway,1.0777407446062304,0.4812920007445482,GO:1904455
318,16s rrna guanine 1516 n 2 methyltransferase activity,1.077745332812471,0.4812909379256712,GO:0036308
319,16s rrna guanine 966 n 2 methyltransferase activity,1.0779060005135468,0.481253723581747,GO:0052913
320,h4 histamine receptor binding,1.0779194466979547,0.4812506093963899,GO:0031810
321,alpha 1d adrenergic receptor binding,1.0779419427543142,0.4812453993177976,GO:0031693
322,transcription elongation regulator activity,1.0783264825821088,0.4811563574735389,GO:0003711
323,ubiquitin protein ligase activity,1.0783804951387888,0.4811438532737109,GO:1904822
324,netrin receptor binding,1.0785364033506817,0.4811077633222883,GO:1990890
325,integrin binding,1.0787322602782718,0.4810624336325708,GO:0005178
326,ubiquitin binding,1.0787523702790733,0.48105777979978903,GO:0043130
